POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
1224,-2082.8652,-19249.3855,-3064.6787,65.8801,0.0,-21332.2507,-2998.7986,-24331.0493
1225,-2076.937,-19247.3596,-3044.7383,65.9212,0.0,-21324.2966,-2978.8171,-24303.1137
1226,-2094.3747,-19272.0259,-3003.7078,65.0411,0.0,-21366.4006,-2938.6667,-24305.0673
1227,-2072.1556,-19209.5385,-3053.3326,65.9741,0.0,-21281.6941,-2987.3585,-24269.0526
1228,-2045.3028,-19376.8928,-2974.9175,66.3338,0.0,-21422.1956,-2908.5837,-24330.7793
1229,-2038.0466,-19355.6872,-2989.1887,66.1112,0.0,-21393.7338,-2923.0775,-24316.8113
1230,-2093.4231,-19347.2845,-2969.3731,65.8242,0.0,-21440.7076,-2903.5489,-24344.2565
1231,-2078.1772,-19394.3408,-2942.7023,64.9006,0.0,-21472.518,-2877.8017,-24350.3197
1232,-2095.2739,-19338.8034,-2960.4398,65.3008,0.0,-21434.0773,-2895.139,-24329.2163
1233,-2051.3179,-19329.7167,-2987.1751,65.3921,0.0,-21381.0346,-2921.783,-24302.8176
1234,-2105.0498,-19318.5407,-2973.516,64.876,0.0,-21423.5905,-2908.64,-24332.2305
1235,-2087.0557,-19408.4462,-2915.2602,65.094,0.0,-21495.5019,-2850.1662,-24345.6681
1236,-2064.875,-19411.4905,-2957.0761,64.8204,0.0,-21476.3655,-2892.2557,-24368.6212
1237,-2077.5996,-19426.3032,-2921.9184,65.6058,0.0,-21503.9028,-2856.3126,-24360.2154
1238,-2092.0206,-19367.4565,-2940.8476,65.4752,0.0,-21459.4771,-2875.3724,-24334.8495
1239,-2087.4804,-19414.8128,-2910.3086,65.5653,0.0,-21502.2932,-2844.7433,-24347.0365
1240,-2058.0249,-19363.0384,-2946.6738,65.7173,0.0,-21421.0633,-2880.9565,-24302.0198
1241,-2079.7654,-19338.5921,-2960.469,65.3437,0.0,-21418.3575,-2895.1253,-24313.4828
1242,-2031.9141,-19409.1164,-2962.2369,66.0352,0.0,-21441.0305,-2896.2017,-24337.2322
1243,-2088.0906,-19265.9981,-3044.1794,65.5791,0.0,-21354.0887,-2978.6003,-24332.689
1244,-2040.5584,-19299.3731,-3067.8601,65.6546,0.0,-21339.9315,-3002.2055,-24342.137
1245,-2080.6283,-19331.3823,-3018.4205,65.8045,0.0,-21412.0106,-2952.616,-24364.6266
1246,-2055.5239,-19360.15,-2999.5337,66.6055,0.0,-21415.6739,-2932.9282,-24348.6021
1247,-2100.8302,-19329.8833,-3010.5351,65.7431,0.0,-21430.7135,-2944.792,-24375.5055
1248,-2049.5174,-19326.5196,-2997.8059,65.4894,0.0,-21376.037,-2932.3165,-24308.3535
1249,-2053.8823,-19323.8657,-3021.0488,65.8162,0.0,-21377.748,-2955.2326,-24332.9806
1250,-2057.6053,-19237.5372,-3043.2853,65.8869,0.0,-21295.1425,-2977.3984,-24272.5409
1251,-2079.8133,-19301.4186,-3029.2808,65.6917,0.0,-21381.2319,-2963.5891,-24344.821
1252,-2056.7893,-19219.7104,-3102.6888,66.0065,0.0,-21276.4997,-3036.6823,-24313.182
1253,-2092.18,-19308.0898,-3049.6615,66.1827,0.0,-21400.2698,-2983.4788,-24383.7486
1254,-2051.1988,-19267.4279,-3069.1602,66.1842,0.0,-21318.6267,-3002.976,-24321.6027
1255,-2065.3454,-19268.5332,-3048.2927,66.6259,0.0,-21333.8786,-2981.6668,-24315.5454
1256,-2086.8296,-19224.0434,-3075.7772,66.4698,0.0,-21310.873,-3009.3074,-24320.1804
1257,-2082.6716,-19194.7117,-3086.4371,66.6729,0.0,-21277.3833,-3019.7642,-24297.1475
1258,-2067.0159,-19294.1651,-3064.7601,66.3976,0.0,-21361.181,-2998.3625,-24359.5435
1259,-2081.9472,-19288.3534,-3054.0033,65.8037,0.0,-21370.3006,-2988.1996,-24358.5002
1260,-2025.1435,-19282.9354,-3099.1531,66.1569,0.0,-21308.0789,-3032.9962,-24341.0751
1261,-2062.9345,-19193.784,-3101.603,65.579,0.0,-21256.7185,-3036.024,-24292.7425
1262,-2071.0403,-19243.7062,-3053.1468,66.4833,0.0,-21314.7465,-2986.6635,-24301.41
1263,-2064.6124,-19288.4507,-3099.9372,66.8189,0.0,-21353.0631,-3033.1183,-24386.1814
1264,-2093.7888,-19275.9096,-3085.3555,66.6425,0.0,-21369.6984,-3018.713,-24388.4114
1265,-2078.038,-19201.671,-3113.3556,66.7422,0.0,-21279.709,-3046.6134,-24326.3224
1266,-2061.5504,-19328.4893,-3079.9229,66.5092,0.0,-21390.0397,-3013.4137,-24403.4534
1267,-2087.1143,-19248.1887,-3130.7076,66.8162,0.0,-21335.303,-3063.8914,-24399.1944
1268,-2061.664,-19162.0631,-3165.4869,65.7323,0.0,-21223.7271,-3099.7546,-24323.4817
1269,-2081.3582,-19163.5131,-3099.7178,65.156,0.0,-21244.8713,-3034.5618,-24279.4331
1270,-2066.0841,-19172.1291,-3123.1516,66.0498,0.0,-21238.2132,-3057.1018,-24295.315
1271,-2090.5262,-19184.6985,-3097.5678,65.7872,0.0,-21275.2247,-3031.7806,-24307.0053
1272,-2078.7588,-19192.2156,-3113.3528,65.8619,0.0,-21270.9744,-3047.4909,-24318.4653
1273,-2054.3508,-19221.6113,-3088.0372,66.0827,0.0,-21275.9621,-3021.9545,-24297.9166
1274,-2072.5156,-19199.7893,-3111.1219,65.9023,0.0,-21272.3049,-3045.2196,-24317.5245
1275,-2065.8291,-19220.184,-3101.0295,66.32,0.0,-21286.0131,-3034.7095,-24320.7226
1276,-2048.1739,-19103.7903,-3214.3856,66.854,0.0,-21151.9642,-3147.5316,-24299.4958
1277,-2068.2201,-19161.3474,-3183.6705,66.864,0.0,-21229.5675,-3116.8065,-24346.374
1278,-2048.6364,-19247.3676,-3137.4477,66.7075,0.0,-21296.004,-3070.7402,-24366.7442
1279,-2061.4865,-19205.6967,-3132.867,66.9543,0.0,-21267.1832,-3065.9127,-24333.0959
1280,-2051.397,-19283.9562,-3086.6088,66.7996,0.0,-21335.3532,-3019.8092,-24355.1624
1281,-2058.4942,-19217.978,-3122.3641,66.5985,0.0,-21276.4722,-3055.7656,-24332.2378
1282,-2065.5054,-19216.5925,-3105.9241,66.3125,0.0,-21282.0979,-3039.6116,-24321.7095
1283,-2026.6882,-19204.2242,-3109.0178,66.9093,0.0,-21230.9124,-3042.1085,-24273.0209
1284,-2024.2039,-19263.4419,-3072.0118,65.9637,0.0,-21287.6458,-3006.0481,-24293.6939
1285,-2096.7019,-19256.3439,-3059.4263,65.2136,0.0,-21353.0458,-2994.2127,-24347.2585
1286,-2061.9463,-19166.3601,-3125.1939,66.3828,0.0,-21228.3064,-3058.8111,-24287.1175
1287,-2057.9432,-19290.4741,-3088.8959,66.4893,0.0,-21348.4173,-3022.4066,-24370.8239
1288,-2099.6143,-19231.171,-3090.4617,65.3737,0.0,-21330.7853,-3025.088,-24355.8733
1289,-2063.814,-19243.6762,-3099.943,66.4542,0.0,-21307.4902,-3033.4888,-24340.979
1290,-2080.8665,-19317.3615,-3080.3765,65.8998,0.0,-21398.228,-3014.4767,-24412.7047
1291,-2096.9519,-19219.4124,-3071.9639,65.7844,0.0,-21316.3643,-3006.1795,-24322.5438
1292,-2052.1226,-19265.5407,-3102.6768,66.1887,0.0,-21317.6633,-3036.4881,-24354.1514
1293,-2072.5855,-19215.9977,-3072.0137,66.129,0.0,-21288.5832,-3005.8847,-24294.4679
1294,-2103.4457,-19158.9765,-3098.1517,65.5728,0.0,-21262.4222,-3032.5789,-24295.0011
1295,-2054.8378,-19349.502,-3020.594,65.7841,0.0,-21404.3398,-2954.8099,-24359.1497
1296,-2022.5942,-19436.8527,-3007.4801,65.626,0.0,-21459.4469,-2941.8541,-24401.301
1297,-2091.9937,-19223.2169,-3065.2038,65.8352,0.0,-21315.2106,-2999.3686,-24314.5792
1298,-2050.1479,-19288.3448,-3059.964,65.1451,0.0,-21338.4927,-2994.8189,-24333.3116
1299,-2030.7411,-19237.3498,-3099.8916,66.0377,0.0,-21268.0909,-3033.8539,-24301.9448
1300,-2070.908,-19287.3329,-3003.312,65.8755,0.0,-21358.2409,-2937.4365,-24295.6774
1301,-2049.9102,-19255.3543,-3093.4044,66.301,0.0,-21305.2645,-3027.1034,-24332.3679
1302,-2079.2826,-19267.1187,-3070.6266,66.3481,0.0,-21346.4013,-3004.2785,-24350.6798
1303,-2055.4337,-19291.2312,-3061.9801,66.399,0.0,-21346.6649,-2995.5811,-24342.246
1304,-2043.0123,-19377.9819,-2980.7535,65.9081,0.0,-21420.9942,-2914.8454,-24335.8396
1305,-2056.8465,-19338.8038,-3032.5659,65.7944,0.0,-21395.6503,-2966.7715,-24362.4218
1306,-2069.1729,-19364.7044,-3047.5221,65.2326,0.0,-21433.8773,-2982.2895,-24416.1668
1307,-2060.5372,-19326.568,-3084.3158,65.5177,0.0,-21387.1052,-3018.7981,-24405.9033
1308,-2100.4237,-19298.8373,-3039.5638,65.0081,0.0,-21399.261,-2974.5557,-24373.8167
1309,-2048.7205,-19285.382,-3083.9032,66.0144,0.0,-21334.1025,-3017.8888,-24351.9913
1310,-2044.3502,-19299.4008,-3060.3262,66.1427,0.0,-21343.751,-2994.1835,-24337.9345
1311,-2077.09,-19312.3901,-3015.7712,66.0604,0.0,-21389.4801,-2949.7108,-24339.1909
1312,-2082.4983,-19277.8074,-3065.2478,65.9531,0.0,-21360.3057,-2999.2947,-24359.6004
1313,-2089.5694,-19283.7658,-3032.8123,65.9672,0.0,-21373.3352,-2966.8451,-24340.1803
1314,-2085.6134,-19295.8599,-3052.0025,66.2255,0.0,-21381.4733,-2985.777,-24367.2503
1315,-2096.0475,-19304.8338,-3071.0103,66.2708,0.0,-21400.8813,-3004.7395,-24405.6208
1316,-2082.7154,-19350.4595,-3011.8546,65.5486,0.0,-21433.1749,-2946.306,-24379.4809
1317,-2052.2704,-19340.6287,-3049.3685,65.9591,0.0,-21392.8991,-2983.4094,-24376.3085
1318,-2078.0929,-19344.9578,-2990.5198,65.7935,0.0,-21423.0507,-2924.7263,-24347.777
1319,-2081.0394,-19297.4372,-3081.5381,66.4542,0.0,-21378.4766,-3015.0839,-24393.5605
1320,-2060.1776,-19286.5351,-3052.6936,66.1811,0.0,-21346.7127,-2986.5125,-24333.2252
1321,-2093.5175,-19344.9615,-3041.0838,65.4133,0.0,-21438.479,-2975.6705,-24414.1495
1322,-2067.2074,-19232.3288,-3056.8638,66.2229,0.0,-21299.5362,-2990.6409,-24290.1771
1323,-2094.6326,-19235.5316,-3101.2159,66.3748,0.0,-21330.1642,-3034.8411,-24365.0053
1324,-2058.7147,-19360.8157,-3012.0471,66.0786,0.0,-21419.5304,-2945.9685,-24365.4989
1325,-2053.8335,-19245.2116,-3092.6237,65.9843,0.0,-21299.0451,-3026.6394,-24325.6845
1326,-2084.4687,-19243.3618,-3056.0583,65.667,0.0,-21327.8305,-2990.3913,-24318.2218
1327,-2062.8245,-19200.5892,-3086.9143,66.1635,0.0,-21263.4137,-3020.7508,-24284.1645
1328,-2029.9936,-19294.567,-3069.8559,66.7509,0.0,-21324.5606,-3003.105,-24327.6656
1329,-2051.9414,-19224.3275,-3066.6919,66.6649,0.0,-21276.2689,-3000.027,-24276.2959
1330,-2047.0483,-19249.8081,-3060.9036,66.674,0.0,-21296.8564,-2994.2296,-24291.086
1331,-2059.6803,-19310.533,-3034.6479,66.2274,0.0,-21370.2133,-2968.4205,-24338.6338
1332,-2076.8587,-19342.3746,-3004.9746,66.0959,0.0,-21419.2333,-2938.8787,-24358.112
1333,-2072.353,-19264.7263,-3056.134,66.1156,0.0,-21337.0793,-2990.0184,-24327.0977
1334,-2062.6216,-19204.2454,-3084.7464,66.1188,0.0,-21266.867,-3018.6276,-24285.4946
1335,-2039.101,-19215.1879,-3084.2598,66.9582,0.0,-21254.2889,-3017.3016,-24271.5905
1336,-2050.1371,-19238.8283,-3062.002,66.303,0.0,-21288.9654,-2995.699,-24284.6644
1337,-2043.1509,-19204.0483,-3105.7273,66.9122,0.0,-21247.1992,-3038.8151,-24286.0143
1338,-2080.9641,-19205.3565,-3127.0571,66.7045,0.0,-21286.3206,-3060.3526,-24346.6732
1339,-2062.9446,-19234.9126,-3115.0086,66.5065,0.0,-21297.8572,-3048.5021,-24346.3593
1340,-2097.2454,-19154.6435,-3145.6125,67.0557,0.0,-21251.8889,-3078.5568,-24330.4457
1341,-2068.3038,-19116.6517,-3217.8927,66.5821,0.0,-21184.9555,-3151.3106,-24336.2661
1342,-2054.2987,-19140.0272,-3214.1883,67.6378,0.0,-21194.3259,-3146.5505,-24340.8764
1343,-2040.0963,-19108.028,-3188.7241,66.7468,0.0,-21148.1243,-3121.9773,-24270.1016
1344,-2076.9725,-19172.4961,-3136.3692,66.4106,0.0,-21249.4686,-3069.9586,-24319.4272
1345,-2086.6329,-19177.2488,-3118.3868,66.5498,0.0,-21263.8817,-3051.837,-24315.7187
1346,-2044.8375,-19206.7728,-3089.3029,66.5754,0.0,-21251.6103,-3022.7275,-24274.3378
1347,-2087.4655,-19149.5762,-3166.5951,65.9123,0.0,-21237.0417,-3100.6828,-24337.7245
1348,-2066.3509,-19142.1654,-3150.4621,66.7588,0.0,-21208.5163,-3083.7033,-24292.2196
1349,-2067.2034,-19265.5145,-3066.1462,66.2222,0.0,-21332.7179,-2999.924,-24332.6419
1350,-2072.4795,-19124.2104,-3075.0829,66.3942,0.0,-21196.6899,-3008.6887,-24205.3786
1351,-2069.0437,-19168.4716,-3132.9314,66.7448,0.0,-21237.5153,-3066.1866,-24303.7019
1352,-2079.8122,-19181.9553,-3094.082,66.2639,0.0,-21261.7675,-3027.8181,-24289.5856
1353,-2059.5879,-19167.3896,-3151.8143,66.5249,0.0,-21226.9775,-3085.2894,-24312.2669
1354,-2069.2913,-19140.1532,-3139.4666,66.8107,0.0,-21209.4445,-3072.6559,-24282.1004
1355,-2083.0784,-19238.9137,-3088.7009,65.9243,0.0,-21321.9921,-3022.7766,-24344.7687
1356,-2081.1343,-19332.1072,-3050.4029,65.8523,0.0,-21413.2415,-2984.5506,-24397.7921
1357,-2071.4974,-19177.9511,-3113.9034,66.5382,0.0,-21249.4485,-3047.3652,-24296.8137
1358,-2049.1438,-19151.4305,-3177.6638,66.3957,0.0,-21200.5743,-3111.2681,-24311.8424
1359,-2076.9039,-19172.8383,-3093.906,66.1862,0.0,-21249.7422,-3027.7198,-24277.462
1360,-2048.323,-19199.804,-3094.1043,67.3687,0.0,-21248.127,-3026.7356,-24274.8626
1361,-2045.6225,-19243.9279,-3137.6948,66.998,0.0,-21289.5504,-3070.6968,-24360.2472
1362,-2070.6239,-19253.8492,-3107.1177,66.605,0.0,-21324.4731,-3040.5127,-24364.9858
1363,-2051.1907,-19272.4841,-3062.9069,67.0446,0.0,-21323.6748,-2995.8623,-24319.5371
1364,-2063.8541,-19200.6845,-3127.1797,67.4243,0.0,-21264.5386,-3059.7554,-24324.294
1365,-2069.8095,-19079.7863,-3177.0489,68.0437,0.0,-21149.5958,-3109.0052,-24258.601
1366,-2028.8155,-19209.5648,-3105.3027,67.2435,0.0,-21238.3803,-3038.0592,-24276.4395
1367,-2073.5633,-19166.1571,-3178.8054,67.1436,0.0,-21239.7204,-3111.6618,-24351.3822
1368,-2057.3762,-19184.7968,-3161.1744,67.0528,0.0,-21242.173,-3094.1216,-24336.2946
1369,-2056.2454,-19193.3712,-3089.71,66.7608,0.0,-21249.6166,-3022.9492,-24272.5658
1370,-2059.4206,-19036.1297,-3237.4339,66.9725,0.0,-21095.5503,-3170.4614,-24266.0117
1371,-2097.922,-19169.9394,-3109.9556,66.4122,0.0,-21267.8614,-3043.5434,-24311.4048
1372,-2091.0447,-19207.0234,-3112.5036,65.7981,0.0,-21298.0681,-3046.7055,-24344.7736
1373,-2107.9678,-19157.0639,-3146.1585,65.887,0.0,-21265.0317,-3080.2715,-24345.3032
1374,-2042.3837,-19089.0244,-3201.4788,65.8229,0.0,-21131.4081,-3135.6559,-24267.064
1375,-2050.3376,-19236.1142,-3046.9846,65.7973,0.0,-21286.4518,-2981.1873,-24267.6391
1376,-2076.529,-19215.8727,-3047.5861,65.6853,0.0,-21292.4017,-2981.9008,-24274.3025
1377,-2056.1067,-19249.561,-3091.0602,65.1768,0.0,-21305.6677,-3025.8834,-24331.5511
1378,-2083.4551,-19325.1791,-3031.9546,64.9296,0.0,-21408.6342,-2967.025,-24375.6592
1379,-2075.9044,-19301.6646,-3035.0703,65.2792,0.0,-21377.569,-2969.7911,-24347.3601
1380,-2050.3026,-19235.1239,-3090.0818,65.9036,0.0,-21285.4265,-3024.1782,-24309.6047
1381,-2042.263,-19219.5928,-3093.8233,66.7625,0.0,-21261.8558,-3027.0608,-24288.9166
1382,-2030.4533,-19299.5884,-3042.7558,67.1136,0.0,-21330.0417,-2975.6422,-24305.6839
1383,-2066.764,-19258.81,-3002.6385,66.1826,0.0,-21325.574,-2936.4559,-24262.0299
1384,-2033.0945,-19298.4099,-2993.7755,66.1405,0.0,-21331.5044,-2927.635,-24259.1394
1385,-2049.512,-19395.4216,-2953.7361,66.3105,0.0,-21444.9336,-2887.4256,-24332.3592
1386,-2088.2594,-19245.9016,-3042.2846,66.3101,0.0,-21334.161,-2975.9745,-24310.1355
1387,-2057.954,-19227.0471,-3122.2057,66.2488,0.0,-21285.0011,-3055.9569,-24340.958
1388,-2041.3485,-19345.4728,-3053.0484,65.7475,0.0,-21386.8213,-2987.3009,-24374.1222
1389,-2060.2468,-19280.8388,-3044.7103,65.877,0.0,-21341.0856,-2978.8333,-24319.9189
1390,-2051.7896,-19230.5368,-3078.177,66.3095,0.0,-21282.3264,-3011.8675,-24294.1939
1391,-2068.0747,-19267.1008,-3055.57,66.0876,0.0,-21335.1755,-2989.4824,-24324.6579
1392,-2073.398,-19232.0349,-3086.9925,66.0923,0.0,-21305.4329,-3020.9002,-24326.3331
1393,-2068.9818,-19198.6292,-3085.0668,66.6143,0.0,-21267.611,-3018.4525,-24286.0635
1394,-2065.604,-19170.6544,-3105.8795,66.9959,0.0,-21236.2584,-3038.8836,-24275.142
1395,-2058.2815,-19260.7903,-3054.4867,66.2073,0.0,-21319.0718,-2988.2794,-24307.3512
1396,-2060.1831,-19294.7592,-3039.0074,66.0378,0.0,-21354.9423,-2972.9696,-24327.9119
1397,-2062.0455,-19233.2563,-3070.8809,65.8386,0.0,-21295.3018,-3005.0423,-24300.3441
1398,-2088.89,-19236.8917,-3113.4836,66.3353,0.0,-21325.7817,-3047.1483,-24372.93
1399,-2034.0821,-19220.9354,-3109.4772,67.5426,0.0,-21255.0175,-3041.9346,-24296.9521
1400,-2059.4746,-19267.9799,-3074.3895,66.3395,0.0,-21327.4545,-3008.05,-24335.5045
1401,-2050.3332,-19241.2302,-3107.654,67.1765,0.0,-21291.5634,-3040.4775,-24332.0409
1402,-2077.9297,-19228.6977,-3097.2626,66.33,0.0,-21306.6274,-3030.9326,-24337.56
1403,-2049.3677,-19267.0183,-3093.8556,67.2633,0.0,-21316.386,-3026.5923,-24342.9783
1404,-2031.5933,-19254.0928,-3115.585,67.0841,0.0,-21285.6861,-3048.5009,-24334.187
1405,-2063.4904,-19340.9232,-3031.2416,66.3956,0.0,-21404.4136,-2964.846,-24369.2596
1406,-2065.8262,-19260.6668,-3102.9575,66.6828,0.0,-21326.493,-3036.2747,-24362.7677
1407,-2079.4168,-19213.0225,-3077.0963,66.7411,0.0,-21292.4393,-3010.3552,-24302.7945
1408,-2095.4339,-19203.0632,-3140.1116,67.3968,0.0,-21298.4971,-3072.7148,-24371.2119
1409,-2070.6973,-19310.2305,-3121.7545,67.232,0.0,-21380.9278,-3054.5225,-24435.4503
1410,-2065.1333,-19235.3851,-3114.417,67.4561,0.0,-21300.5184,-3046.9609,-24347.4793
1411,-2061.3267,-19233.3046,-3083.5663,68.0886,0.0,-21294.6313,-3015.4777,-24310.109
1412,-2033.7671,-19205.3461,-3168.5145,68.896,0.0,-21239.1132,-3099.6185,-24338.7317
1413,-2053.9441,-19216.7548,-3107.6055,68.4133,0.0,-21270.6989,-3039.1922,-24309.8911
1414,-2071.7361,-19271.819,-3073.5737,67.5535,0.0,-21343.5551,-3006.0202,-24349.5753
1415,-2063.1454,-19279.8508,-3052.9267,67.4704,0.0,-21342.9962,-2985.4563,-24328.4525
1416,-2063.6787,-19187.7042,-3137.3692,67.4444,0.0,-21251.3829,-3069.9248,-24321.3077
1417,-2052.8136,-19219.1415,-3121.3084,67.3028,0.0,-21271.9551,-3054.0056,-24325.9607
1418,-2073.4749,-19191.4323,-3114.4551,68.3216,0.0,-21264.9072,-3046.1335,-24311.0407
1419,-2043.4372,-19241.8277,-3150.9762,68.591,0.0,-21285.2649,-3082.3852,-24367.6501
1420,-2048.5232,-19159.1237,-3158.8691,69.4351,0.0,-21207.6469,-3089.434,-24297.0809
1421,-2060.9,-19188.0263,-3177.8421,69.0512,0.0,-21248.9263,-3108.7909,-24357.7172
1422,-2030.2041,-19262.9075,-3116.9877,69.1588,0.0,-21293.1116,-3047.8289,-24340.9405
1423,-2089.3598,-19285.2833,-3075.7255,67.5204,0.0,-21374.6431,-3008.2051,-24382.8482
1424,-2078.0087,-19213.1062,-3081.5232,67.509,0.0,-21291.1149,-3014.0142,-24305.1291
1425,-2040.838,-19198.4036,-3137.91,68.1729,0.0,-21239.2416,-3069.7371,-24308.9787
1426,-2060.3517,-19215.6974,-3130.0419,68.3093,0.0,-21276.0491,-3061.7326,-24337.7817
1427,-2032.7719,-19241.2594,-3106.8972,67.8478,0.0,-21274.0313,-3039.0494,-24313.0807
1428,-2042.0861,-19391.1214,-3042.8093,68.1402,0.0,-21433.2075,-2974.6691,-24407.8766
1429,-2034.0565,-19232.4216,-3073.1137,67.9107,0.0,-21266.4781,-3005.203,-24271.6811
1430,-2023.5591,-19339.3276,-3029.1516,66.9119,0.0,-21362.8867,-2962.2397,-24325.1264
1431,-2047.0396,-19298.682,-3036.8878,66.6599,0.0,-21345.7216,-2970.2279,-24315.9495
1432,-2048.1685,-19251.692,-3102.2851,67.0102,0.0,-21299.8605,-3035.2749,-24335.1354
1433,-2032.314,-19308.952,-3085.6017,68.1278,0.0,-21341.266,-3017.4739,-24358.7399
1434,-2059.1914,-19222.4597,-3125.7674,67.5189,0.0,-21281.6511,-3058.2485,-24339.8996
1435,-2050.2411,-19303.0775,-3091.4503,68.005,0.0,-21353.3186,-3023.4453,-24376.7639
1436,-2037.328,-19293.3785,-3043.8654,67.5093,0.0,-21330.7065,-2976.3561,-24307.0626
1437,-2042.8847,-19266.5432,-3023.5497,68.0518,0.0,-21309.4279,-2955.4979,-24264.9258
1438,-2047.4155,-19300.7101,-3046.7375,68.52,0.0,-21348.1256,-2978.2175,-24326.3431
1439,-2066.0347,-19221.9908,-3071.3935,67.1797,0.0,-21288.0255,-3004.2138,-24292.2393
1440,-2046.1777,-19257.5384,-3100.306,68.1609,0.0,-21303.7161,-3032.1451,-24335.8612
1441,-2041.2324,-19374.8903,-3008.5423,67.6541,0.0,-21416.1227,-2940.8882,-24357.0109
1442,-2055.0278,-19267.0968,-3048.357,67.8634,0.0,-21322.1246,-2980.4936,-24302.6182
1443,-2042.4409,-19301.1371,-3064.913,67.8686,0.0,-21343.578,-2997.0444,-24340.6224
1444,-2057.0579,-19316.4845,-3042.1396,67.7876,0.0,-21373.5424,-2974.352,-24347.8944
1445,-2052.3374,-19291.9926,-3065.3584,67.9209,0.0,-21344.33,-2997.4375,-24341.7675
1446,-2052.3897,-19298.8674,-3057.6613,67.7475,0.0,-21351.2571,-2989.9138,-24341.1709
1447,-2063.4993,-19214.2791,-3118.9559,68.3363,0.0,-21277.7784,-3050.6196,-24328.398
1448,-2049.2227,-19251.0548,-3048.3833,67.4613,0.0,-21300.2775,-2980.922,-24281.1995
1449,-2044.5495,-19294.1324,-3058.0128,67.6906,0.0,-21338.6819,-2990.3222,-24329.0041
1450,-2055.65,-19233.7481,-3081.0985,68.0948,0.0,-21289.3981,-3013.0037,-24302.4018
1451,-2047.4846,-19299.9181,-3049.575,67.6903,0.0,-21347.4027,-2981.8847,-24329.2874
1452,-2065.9696,-19194.3907,-3127.0399,68.821,0.0,-21260.3603,-3058.2189,-24318.5792
1453,-2061.4114,-19211.7415,-3096.2664,67.7172,0.0,-21273.1529,-3028.5492,-24301.7021
1454,-2052.9269,-19238.9854,-3082.6925,68.0221,0.0,-21291.9123,-3014.6704,-24306.5827
1455,-2054.6079,-19274.0156,-3036.0574,68.0402,0.0,-21328.6235,-2968.0172,-24296.6407
1456,-2027.3806,-19279.4859,-3061.9465,68.4545,0.0,-21306.8665,-2993.492,-24300.3585
1457,-2067.9577,-19154.3476,-3077.6881,68.6725,0.0,-21222.3053,-3009.0156,-24231.3209
1458,-2066.302,-19230.9554,-3107.1894,67.8703,0.0,-21297.2574,-3039.3191,-24336.5765
1459,-2076.9344,-19230.5111,-3019.1741,67.5886,0.0,-21307.4455,-2951.5855,-24259.031
1460,-2036.8159,-19240.3014,-3072.9993,68.0511,0.0,-21277.1173,-3004.9482,-24282.0655
1461,-2075.7844,-19213.6919,-3132.6285,67.9081,0.0,-21289.4763,-3064.7204,-24354.1967
1462,-2064.2731,-19293.5773,-3037.0289,68.16,0.0,-21357.8504,-2968.8689,-24326.7193
1463,-2028.4627,-19248.1545,-3099.643,68.3818,0.0,-21276.6172,-3031.2612,-24307.8784
1464,-2049.5406,-19244.2977,-3083.0425,69.0755,0.0,-21293.8383,-3013.967,-24307.8053
1465,-2045.686,-19166.6489,-3105.2275,69.3022,0.0,-21212.3349,-3035.9253,-24248.2602
1466,-2008.4504,-19294.7717,-3071.0636,68.5421,0.0,-21303.2221,-3002.5215,-24305.7436
1467,-2052.3779,-19216.0843,-3156.2532,68.993,0.0,-21268.4622,-3087.2602,-24355.7224
1468,-2030.9022,-19152.5056,-3133.6767,68.2892,0.0,-21183.4078,-3065.3875,-24248.7953
1469,-2050.7454,-19202.2959,-3093.7864,68.2188,0.0,-21253.0413,-3025.5676,-24278.6089
1470,-2044.8775,-19122.6706,-3112.7705,67.9275,0.0,-21167.5481,-3044.843,-24212.3911
1471,-2056.4734,-19207.7628,-3086.3273,67.9587,0.0,-21264.2362,-3018.3686,-24282.6048
1472,-2056.6853,-19175.6378,-3121.229,68.8244,0.0,-21232.3231,-3052.4046,-24284.7277
1473,-2083.6764,-19192.308,-3104.0984,68.4717,0.0,-21275.9844,-3035.6267,-24311.6111
1474,-2074.6404,-19218.3646,-3077.2765,68.2502,0.0,-21293.005,-3009.0263,-24302.0313
1475,-2046.9446,-19272.7042,-3069.3761,68.9417,0.0,-21319.6488,-3000.4344,-24320.0832
1476,-2068.0545,-19173.9856,-3078.9497,68.7462,0.0,-21242.0401,-3010.2035,-24252.2436
1477,-2031.0114,-19218.4543,-3111.0428,68.3456,0.0,-21249.4657,-3042.6972,-24292.1629
1478,-2088.8794,-19255.1593,-3118.7386,67.8626,0.0,-21344.0387,-3050.876,-24394.9147
1479,-2066.3832,-19191.3739,-3139.4487,67.0946,0.0,-21257.7571,-3072.3541,-24330.1112
1480,-2091.1272,-19191.83,-3084.5757,66.9945,0.0,-21282.9572,-3017.5812,-24300.5384
1481,-2041.629,-19272.1735,-3111.379,67.4267,0.0,-21313.8025,-3043.9523,-24357.7548
1482,-2065.6606,-19165.8539,-3122.5795,66.2148,0.0,-21231.5145,-3056.3647,-24287.8792
1483,-2042.5993,-19142.9715,-3179.8687,67.3919,0.0,-21185.5708,-3112.4768,-24298.0476
1484,-2065.2583,-19230.2787,-3060.6329,67.1814,0.0,-21295.537,-2993.4515,-24288.9885
